"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.5,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,2,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.5,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.8,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.6,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.3,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.5,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.6,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.3,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.7,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.5,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.95165696638556,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.60744159215459,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.80541968853656,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.93120419993438,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.33768993730739,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.55227909874365,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.18802719697359,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.37685727149931,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.82617111885405,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.586031626506,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.27009497336116,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.67723669309172,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.39274684549546,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.22594410070408,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.85267248150139,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.83910029665099,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.355546266299731,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.64004344238987,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.15684156862208,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.06933726526059,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.46483265562714,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.62222297740822,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.118627135552451,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.26158320570535,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.13011000365961,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.44258329692821,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.81221007526011,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.2335843963064,,
"CPALTT01","Consumer prices: all items","USA","United States","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.69785886363736,,
"CPALTT01","Consumer prices: all items","ARG","Argentina","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,34.2772237131004,,
"CPALTT01","Consumer prices: all items","ARG","Argentina","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,53.5483043492339,,
"CPALTT01","Consumer prices: all items","ARG","Argentina","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,42.0150947376509,,
"CPALTT01","Consumer prices: all items","ARG","Argentina","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,48.4093786255198,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,1927.3808359738,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,2075.88838571279,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,66.0070335542482,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,15.7576656002606,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.92671251629149,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.19507629280061,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.85844749902663,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,7.04414105947268,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.84035902487522,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.4501643770833,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,14.7149197228147,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.59718509985964,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.86953720898967,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.18356812896902,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.64127299102652,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.67859390284172,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.88803479876803,,
"CPALTT01","Consumer prices: all items","BRA","Brazil","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.03872690108065,,
